 Time,Acc_x,Acc_y,Acc_z,HRM_b,HRM_c,HRM_r,HRM_f,PPG_r,PPG_o,BTHRM
 1655063171834.46704101562,0.33056640625,0.68688964843,-0.55749511718,,,,,,,,
 1655063171869.44018554687,,,,,,3850,11930,3850,0,
 1655063171881.64721679687,,,,,,3844,9258,3844,0,
 1655063171923.48681640625,0.18225097656,0.74353027343,-0.41320800781,,,,,,,,
 1655063171927.66772460937,,,,,,3768,5963,3768,0,
 1655063171968.19506835937,,,,,,3492,2241,3492,0,
 1655063171980.49365234375,,,,,,3504,-1461,3504,0,
 1655063172020.92944335937,0.17260742187,0.95544433593,-0.46789550781,,,,,,,,
 1655063172025.1103515625,,,,,,3492,-4807,3492,0,
 1655063172097.65063476562,,,,,,,,,,123
 1655063172100.427734375,0.37341308593,0.89794921875,-0.64135742187,,,,,,,,
 1655063172151.5751953125,,,,,,3330,-9831,3330,0,
 1655063172161.18823242187,0.57751464843,0.54907226562,-0.76086425781,,,,,,,,
 1655063172225.24462890625,,,,,,3089,-11625,3089,0,
 1655063172237.5126953125,0.54772949218,0.27478027343,-0.72375488281,,,,,,,,
 1655063172285.27270507812,,,,,,2965,-10073,2965,0,
 1655063172294.79418945312,,,,,,2927,-6422,2927,0,
 1655063172358.54541015625,0.31481933593,0.31994628906,-0.56262207031,,,,,,,,
 1655063172435.11401367187,,,,,,2604,-4476,2604,0,
 1655063172447.44311523437,0.03430175781,0.58386230468,-0.4853515625,,,,,,,,
 1655063172480.15795898437,,,,,,2092,-808,2264,0,
 1655063172545.740234375,-0.02978515625,0.94873046875,-0.58178710937,,,,,,,,
 1655063172552.66772460937,,,,,,2045,-1369,2045,0,
 1655063172572.77880859375,,,,53,89,,,,
 1655063172631.43359375,,,,,,2166,-4009,2115,0,
 1655063172640.98559570312,0.455078125,0.45251464843,-0.89697265625,,,,,,,,
 1655063172682.67260742187,,,,,,2191,-5716,2191,0,
 1655063172692.224609375,,,,,,2355,-8640,2355,0,
 1655063172714.0751953125,0.29772949218,0.31103515625,-0.66735839843,,,,,,,,
 1655063172739.55737304687,,,,,,2421,-9452,2421,0,
 1655063172800.92822265625,0.13891601562,0.3837890625,-0.52795410156,,,,,,,,
 1655063172805.10913085937,,,,,,2552,-9164,2552,0,
 1655063172860.71215820312,,,,,,2454,-6308,2454,0,
 1655063172871.51538085937,0.04711914062,0.87731933593,-0.5693359375,,,,,,,,
 1655063172934.44262695312,,,,,,2294,-1856,2294,0,
 1655063172956.41528320312,0.15551757812,1.22216796875,-0.78344726562,,,,,,,,
 1655063172984.12524414062,,,,,,2213,508,2213,0,
 1655063172993.52465820312,,,,,,2174,2691,2174,0,
 1655063173067.13305664062,,,,,,,,,,123
 1655063173069.97119140625,0.376953125,0.92529296875,-0.87719726562,,,,,,,,
 1655063173111.35302734375,,,,,,2265,6069,2265,0,
 1655063173123.65161132812,0.41760253906,0.51586914062,-0.75720214843,,,,,,,,
 1655063173170.22143554687,,,,,,2226,7651,2226,0,
 1655063173179.80395507812,,,,,,2225,7915,2225,0,
 1655063173221.00268554687,0.310546875,0.359375,-0.576171875,,,,,,,,
 1655063173225.03100585937,,,,,,2258,7999,2258,0,
 1655063173265.74145507812,,,,,,2276,8074,2276,0,
 1655063173274.5,0.17919921875,0.47717285156,-0.47924804687,,,,,,,,
 1655063173324.64038085937,,,,,,2203,8344,2203,0,
 1655063173351.43481445312,0.0888671875,0.95007324218,-0.60290527343,,,,,,,,
 1655063173390.8330078125,,,,,,2156,8705,2156,0,
 1655063173424.43286132812,,,,,,2105,9288,2105,0,
 1655063173432.97778320312,0.16967773437,1.12463378906,-0.81689453125,,,,,,,,
 1655063173458.12426757812,,,,,,2056,9903,2056,0,
 1655063173569.72705078125,0.3408203125,0.73083496093,-0.814453125,,,,,,,,
 1655063173582.75805664062,,,,,,2079,10619,2079,0,
 1655063173635.27880859375,,,,,,1991,9555,1991,0,
 1655063173641.96215820312,,,,53,89,,,,
 1655063173684.86987304687,0.38598632812,0.40698242187,-0.64221191406,,,,,,,,
 1655063173691.67529296875,,,,,,1991,5603,1991,0,
 1655063173730.82934570312,,,,,,1749,-1234,1749,0,
 1655063173751.09301757812,-0.06579589843,1.01599121093,-0.60852050781,,,,,,,,
 1655063173782.03784179687,,,,,,1643,-5472,1643,0,
 1655063173794.3974609375,,,,,,1659,-9788,1659,0,
 1655063173832.81909179687,,,,,,1658,-13934,1658,0,
 1655063173861.59716796875,,,,,,1587,-17695,1587,0,
 1655063173895.10546875,,,,,,1575,-20745,1575,0,
 1655063173911.21875,0.46545410156,0.48999023437,-0.91455078125,,,,,,,,
 1655063173928.88842773437,,,,,,1650,-22853,1650,0,
 1655063173970.97216796875,,,,,,1683,-23908,1683,0,
 1655063173991.052734375,0.43811035156,0.18359375,-0.771484375,,,,,,,,
 1655063174029.65747070312,,,,,,1781,-23910,1781,0,
 1655063174052.02685546875,,,,,,,,,,123
 1655063174075.76953125,0.26489257812,0.37438964843,-0.71618652343,,,,,,,,
 1655063174079.95043945312,,,,,,1762,-22897,1762,0,
 1655063174120.96606445312,,,,,,1743,-21065,1743,0,
 1655063174133.32568359375,,,,,,1707,-18647,1707,0,
 1655063174166.74243164062,0.14025878906,0.53942871093,-0.73107910156,,,,,,,,
 1655063174170.740234375,,,,,,1617,-15960,1617,0,
 1655063174210.96240234375,,,,,,1417,-13260,1417,0,
 1655063174234.36938476562,,,,,,1334,-10750,1334,0,
 1655063174265.03955078125,,,,,,1417,-8557,1417,0,
 1655063174298.63940429687,,,,,,1515,-6808,1515,0,
 1655063174313.10473632812,0.306640625,0.80871582031,-0.93469238281,,,,,,,,
 1655063174332.69702148437,,,,,,1533,-5517,1533,0,
 1655063174375.97094726562,,,,,,1561,-4583,1561,0,
 1655063174391.13818359375,0.50256347656,0.43237304687,-0.85168457031,,,,,,,,
 1655063174442.13305664062,,,,,,1649,-3208,1649,0,
 1655063174469.59887695312,,,,,,1655,-2388,1655,0,
 1655063174550.89770507812,0.48876953125,0.14123535156,-0.6640625,,,,,,,,
 1655063174554.86499023437,,,,,,1702,-1252,1702,0,
 1655063174602.83862304687,,,,,,1701,2415,1701,0,
 1655063174612.5126953125,,,,,,1709,4977,1709,0,
 1655063174671.56420898437,0.09814453125,0.50219726562,-0.89343261718,,,,,,,,
 1655063174675.623046875,,,,,,1772,7989,1772,0,
 1655063174758.78344726562,0.12927246093,0.58435058593,-1.10144042968,,,,,,,,
 1655063174765.466796875,,,,,,1695,14617,1695,0,
 1655063174836.51171875,0.33337402343,0.3173828125,-1.1328125,,,,,,,,
 1655063174840.44848632812,,,,,,1573,23100,1573,0,
 1655063174878.77856445312,0.33459472656,0.26379394531,-0.75646972656,,,,,,,,
 1655063174882.95947265625,,,,,,1529,24916,1529,0,
 1655063174923.60888671875,,,,,,1572,26135,1572,0,
 1655063174937.55541992187,,,,,,1592,26630,1592,0,
 1655063174977.16723632812,0.25402832031,0.43566894531,-0.64978027343,,,,,,,,
 1655063174981.1650390625,,,,,,1550,26464,1550,0,
 1655063175017.81665039062,,,,53,77,,,,
 1655063175025.78173828125,,,,,,1471,25636,1471,0,
 1655063175090.57055664062,,,,,,,,,,122
 1655063175093.34765625,0.2373046875,0.63159179687,-0.74072265625,,,,,,,,
 1655063175120.3251953125,,,,,,1202,22177,1202,0,
 1655063175130.12133789062,0.31298828125,0.73327636718,-0.88122558593,,,,,,,,
 1655063175167.84106445312,,,,,,1108,19558,1108,0,
 1655063175177.42358398437,,,,,,1241,12589,1241,0,
 1655063175223.81030273437,0.43884277343,0.73181152343,-0.91955566406,,,,,,,,
 1655063175228.02172851562,,,,,,1212,8150,1212,0,
 1655063175273.8896484375,,,,,,1221,-2427,1178,0,
 1655063175307.947265625,,,,,,1253,-8363,1253,0,
 1655063175341.5166015625,,,,,,1243,-14476,1243,0,
 1655063175350.7939453125,0.40795898437,0.34802246093,-0.66003417968,,,,,,,,
 1655063175375.02490234375,,,,,,1271,-20523,1271,0,
 1655063175408.50268554687,,,,,,1296,-26161,1296,0,
 1655063175430.93310546875,0.34033203125,0.46875,-0.568359375,,,,,,,,
 1655063175442.52978515625,,,,,,1256,-31065,1256,0,
 1655063175475.85498046875,,,,,,1243,-32768,1243,0,
 1655063175542.4443359375,0.2578125,0.83557128906,-0.67150878906,,,,,,,,
 1655063175546.56420898437,,,,,,1123,-32768,1123,0,
 1655063175576.77661132812,,,,,,1187,-32768,1187,0,
 1655063175590.84521484375,0.29333496093,1.0390625,-0.74462890625,,,,,,,,
 1655063175610.46801757812,,,,,,1210,-32768,1210,0,
 1655063175666.07104492187,,,,,,1099,-31510,1099,0,
 1655063175681.32983398437,0.42138671875,0.82849121093,-0.75476074218,,,,,,,,
 1655063175720.36181640625,,,,,,1043,-26630,1043,0,
 1655063175730.12744140625,,,,,,1021,-20992,1021,0,
 1655063175786.31030273437,0.46752929687,0.58752441406,-0.81274414062,,,,,,,,
 1655063175790.4912109375,,,,,,946,-9270,946,0,
 1655063175833.97875976562,,,,,,1012,-3980,1012,0,
 1655063175879.6025390625,,,,,,1095,455,1095,0,
 1655063175916.1015625,0.24475097656,0.57153320312,-0.6142578125,,,,,,,,
 1655063175920.06884765625,,,,,,1076,3796,1076,0,
 1655063175946.4970703125,,,,,,1149,6046,1149,0,
 1655063175980.09692382812,,,,,,1086,7175,1086,0,
 1655063175991.32739257812,0.08605957031,0.72302246093,-0.56164550781,,,,,,,,
 1655063176014.21557617187,,,,,,990,7408,990,0,
 1655063176059.412109375,,,,,,,,,,122
 1655063176062.2197265625,,,,,,966,7070,966,0,
 1655063176071.80224609375,,,,54,89,,,,
 1655063176082.4833984375,0.32751464843,0.84777832031,-0.93078613281,,,,,,,,
 1655063176088.03759765625,,,,,,927,6435,927,0,
 1655063176138.6357421875,,,,,,864,5848,864,0,
 1655063176153.89453125,,,,,,861,5598,861,0,
 1655063176182.21484375,,,,,,955,5963,955,0,
 1655063176215.47900390625,,,,,,1035,6960,1035,0,
 1655063176230.95141601562,0.29699707031,0.45983886718,-0.65197753906,,,,,,,,
 1655063176249.07885742187,,,,,,1065,8557,1065,0,
 1655063176282.70922851562,,,,,,1065,10663,1065,0,
 1655063176310.72436523437,0.16772460937,0.50415039062,-0.56665039062,,,,,,,,
 1655063176350.427734375,,,,,,1093,13048,1093,0,
 1655063176383.78344726562,,,,,,1125,15380,1125,0,
 1655063176392.7861328125,0.09191894531,0.73022460937,-0.611328125,,,,,,,,
 1655063176417.38330078125,,,,,,1027,17308,1027,0,
 1655063176451.07470703125,,,,,,955,18550,955,0,
 1655063176470.94165039062,0.20556640625,0.96484375,-0.77392578125,,,,,,,,
 1655063176555.017578125,0.35852050781,0.87939453125,-0.90087890625,,,,,,,,
 1655063176559.2900390625,,,,,,956,18531,956,0,
 1655063176585.779296875,,,,,,970,17046,970,0,
 1655063176619.13500976562,,,,,,1089,14728,1089,0,
 1655063176631.70825195312,0.40075683593,0.60705566406,-0.83801269531,,,,,,,,
 1655063176653.00952148437,,,,,,1166,11691,1166,0,
 1655063176687.2197265625,,,,,,1206,8294,1206,0,
 1655063176710.93188476562,0.34533691406,0.36328125,-0.66284179687,,,,,,,,
 1655063176722.07080078125,,,,,,1253,4707,1253,0,
 1655063176753.65649414062,,,,,,1269,1277,1269,0,
 1655063176789.94189453125,,,,,,1243,-1729,1243,0,
 1655063176820.7646484375,,,,,,1291,-4192,1291,0,
 1655063176854.54760742187,,,,,,1400,-5947,1400,0,
 1655063176870.72192382812,0.06945800781,0.70812988281,-0.62060546875,,,,,,,,
 1655063176888.42211914062,,,,,,1354,-7113,1354,0,
 1655063176921.68627929687,,,,,,1348,-7708,1348,0,
 1655063176950.8916015625,0.16796875,0.92333984375,-0.80432128906,,,,,,,,
 1655063176989.03857421875,,,,,,1277,-7910,1277,0,
 1655063177023.21826171875,,,,,,1115,-7981,1115,0,
 1655063177031.79370117187,0.40466308593,0.76196289062,-0.88159179687,,,,,,,,
 1655063177059.35107421875,,,,,,,,,,120
 1655063177062.43334960937,,,,,,1029,-8053,1029,0,
 1655063177089.83813476562,,,,,,938,-8346,938,0,
 1655063177110.681640625,0.42321777343,0.59094238281,-0.77587890625,,,,,,,,
 1655063177123.46850585937,,,,,,911,-8973,911,0,
 1655063177157.12939453125,,,,,,968,-9908,968,0,
 1655063177193.50634765625,,,,,,970,-11140,970,0,
 1655063177224.72583007812,,,,,,982,-12555,982,0,
 1655063177257.95947265625,,,,,,1036,-13976,1036,0,
 1655063177270.53271484375,0.02331542968,0.8349609375,-0.58422851562,,,,,,,,
 1655063177291.4677734375,,,,,,1022,-15229,1022,0,
 1655063177325.25073242187,,,,,,862,-16184,862,0,
 1655063177350.671875,0.05261230468,1.03662109375,-0.69665527343,,,,,,,,
 1655063177374.9638671875,,,,,,817,-16523,817,0,
 1655063177392.63354492187,,,,,,946,-16135,946,0,
 1655063177429.10205078125,,,,,,975,-14979,975,0,
 1655063177434.96142578125,0.24243164062,0.78039550781,-0.80847167968,,,,,,,,
 1655063177464.96020507812,,,,,,884,-13083,884,0,
 1655063177564.20336914062,0.36633300781,0.45043945312,-0.84704589843,,,,,,,,
 1655063177568.3232421875,,,,,,1095,-7289,1095,0,
 1655063177597.80322265625,0.33142089843,0.36743164062,-0.74829101562,,,,,,,,
 1655063177602.10620117187,,,,,,1236,-123,1236,0,
 1655063177628.07666015625,,,,,,1300,3398,1300,0,
 1655063177661.70703125,,,,,,1335,6582,1335,0,
 1655063177670.43505859375,0.1962890625,0.4892578125,-0.63244628906,,,,,,,,
 1655063177695.70361328125,,,,,,1370,9256,1370,0,
 1655063177728.93725585937,,,,,,1431,11280,1431,0,
 1655063177750.4521484375,0.02392578125,0.8056640625,-0.68994140625,,,,,,,,
 1655063177762.72021484375,,,,,,1416,12606,1416,0,
 1655063177796.04541015625,,,,,,1473,13212,1473,0,
 1655063177833.97875976562,,,,,,1499,13065,1499,0,
 1655063177840.35693359375,,,,53,77,,,,
 1655063177863.33666992187,,,,,,1480,12392,1480,0,
 1655063177897.05859375,,,,,,1499,11177,1499,0,
 1655063177910.66943359375,0.30688476562,0.70251464843,-0.97680664062,,,,,,,,
 1655063177930.59741210937,,,,,,1657,9646,1657,0,
 1655063177964.197265625,,,,,,1748,7938,1748,0,
 1655063177993.1279296875,0.34326171875,0.505859375,-0.82861328125,,,,,,,,
 1655063178020.07495117187,,,,,,1825,6136,1825,0,
 1655063178051.50805664062,,,,,,,,,,118
 1655063178087.70190429687,0.26123046875,0.45166015625,-0.66052246093,,,,,,,,
 1655063178094.50732421875,,,,,,1881,4377,1881,0,
 1655063178141.443359375,,,,,,1802,1134,1802,0,
 1655063178150.232421875,0.14270019531,0.47216796875,-0.56652832031,,,,,,,,
 1655063178195.2763671875,,,,,,1858,-110,1858,0,
 1655063178236.23095703125,0.05517578125,0.81750488281,-0.69775390625,,,,,,,,
 1655063178240.90014648437,,,,,,1778,-2136,1778,0,
 1655063178266.84008789062,,,,,,1676,-2944,1676,0,
 1655063178316.88891601562,0.13525390625,1.01281738281,-0.93725585937,,,,,,,,
 1655063178320.97827148437,,,,,,1569,-3615,1569,0,
 1655063178366.51049804687,,,,,,1515,-4129,1515,0,
 1655063178390.64990234375,0.29235839843,0.69641113281,-0.95812988281,,,,,,,,
 1655063178465.35693359375,,,,,,1428,-4968,1367,0,
 1655063178599.39013671875,0.18017578125,0.4248046875,-0.61572265625,,,,,,,,
 1655063178603.38793945312,,,,,,1407,-5088,1407,0,
 1655063178637.44555664062,0.06115722656,0.72546386718,-0.90209960937,,,,,,,,
 1655063178653.13159179687,,,,,,1387,-4904,1387,0,
 1655063178670.55712890625,,,,,,1460,-4868,1460,0,
 1655063178719.4462890625,0.1796875,0.87084960937,-1.1044921875,,,,,,,,
 1655063178723.3525390625,,,,,,1571,-4788,1571,0,
 1655063178789.392578125,,,,,,1677,-4822,1677,0,
 1655063178795.40454101562,0.396484375,0.578125,-0.9892578125,,,,,,,,
 1655063178873.31591796875,,,,,,1914,-4951,1880,0,
 1655063178905.78662109375,,,,,,1960,-4946,1960,0,
 1655063178975.671875,0.26940917968,0.39025878906,-0.68896484375,,,,,,,,
 1655063178979.63916015625,,,,,,1956,-4679,1956,0,
 1655063179039.57568359375,0.18395996093,0.38415527343,-0.61828613281,,,,,,,,
 1655063179043.84814453125,,,,,,1986,-4136,1979,0,
 1655063179105.28002929687,,,,,,,,,,117
 1655063179111.01733398437,,,,,,1762,-3382,1985,0,
 1655063179154.32177734375,0.10668945312,0.75244140625,-0.75219726562,,,,,,,,
 1655063179158.47216796875,,,,,,1606,-3074,1606,0,
 1655063179214.5634765625,0.16235351562,1.02624511718,-0.8740234375,,,,,,,,
 1655063179218.53076171875,,,,,,1875,-2367,1875,0,
 1655063179269.40356445312,,,,,,1902,-2134,1902,0,
 1655063179275.4765625,0.314453125,0.76733398437,-0.85363769531,,,,,,,,
 1655063179317.68237304687,,,,,,2006,-1969,2006,0,
 1655063179343.01196289062,,,,,,2134,-1849,2134,0,
 1655063179394.4951171875,0.34997558593,0.4599609375,-0.74719238281,,,,,,,,
 1655063179398.49291992187,,,,,,2167,-1704,2167,0,
 1655063179447.04638671875,0.27478027343,0.47509765625,-0.62048339843,,,,,,,,
 1655063179451.04418945312,,,,,,2154,-1225,2154,0,
 1655063179555.78051757812,0.17919921875,0.62182617187,-0.54370117187,,,,,,,,
 1655063179560.14453125,,,,,,2190,-152,2190,0,
 1655063179607.05004882812,0.06689453125,0.97790527343,-0.61828613281,,,,,,,,
 1655063179611.13940429687,,,,,,1953,1673,1953,0,
 1655063179677.36254882812,0.17724609375,1.25964355468,-0.86999511718,,,,,,,,
 1655063179681.6044921875,,,,,,2176,6429,2155,0,
 1655063179751.794921875,,,,,,2382,10216,2382,0,
 1655063179780.32885742187,,,,,,2415,11981,2415,0,
 1655063179813.83715820312,,,,,,2481,13451,2481,0,
 1655063179830.408203125,0.20568847656,0.529296875,-0.61267089843,,,,,,,,
 1655063179872.7666015625,,,,,,2616,14507,2616,0,
 1655063179885.49243164062,,,,,,2691,14951,2691,0,
 1655063179930.23120117187,0.10327148437,0.58764648437,-0.51086425781,,,,,,,,
 1655063179949.15209960937,,,,,,2794,14779,2794,0,
 1655063179978.57104492187,,,,50,81,,,,
 1655063179989.49633789062,,,,,,2741,13800,2741,0,
 1655063180024.6220703125,0.11486816406,0.90673828125,-0.58740234375,,,,,,,,
 1655063180028.58935546875,,,,,,2712,12007,2712,0,
 1655063180095.544921875,,,,,,,,,,116
 1655063180098.3525390625,0.25903320312,1.05444335937,-0.84619140625,,,,,,,,
 1655063180130.64013671875,,,,,,2800,6108,2800,0,
 1655063180140.7109375,,,,,,2659,2166,2659,0,
 1655063180156.39697265625,0.44079589843,0.74597167968,-0.86682128906,,,,,,,,
 1655063180183.3134765625,,,,,,2658,-2189,2658,0,
 1655063180193.3232421875,,,,,,2761,-6674,2761,0,
 1655063180257.19653320312,0.42651367187,0.51147460937,-0.69812011718,,,,,,,,
 1655063180303.15600585937,,,,,,2791,-15226,2791,0,
 1655063180315.94287109375,0.30322265625,0.45837402343,-0.60803222656,,,,,,,,
 1655063180355.6767578125,,,,,,2870,-18707,2870,0,
 1655063180365.74755859375,,,,,,3058,-21348,3058,0,
 1655063180417.26123046875,0.15600585937,0.53686523437,-0.50134277343,,,,,,,,
 1655063180421.44213867187,,,,,,2824,-23881,2969,0,
 1655063180469.53784179687,,,,,,2624,-23684,2624,0,
 1655063180561.609375,,,,,,2619,-20852,2619,0,
 1655063180575.95263671875,,,,,,2560,-18579,2560,0,
 1655063180621.02709960937,,,,,,2677,-15901,2677,0,
 1655063180629.75512695312,0.41027832031,0.693359375,-0.88977050781,,,,,,,,
 1655063180655.63403320312,,,,,,2678,-13166,2678,0,
 1655063180719.04956054687,0.31640625,0.44323730468,-0.68481445312,,,,,,,,
 1655063180723.29150390625,,,,,,2609,-7931,2583,0,
 1655063180784.41821289062,,,,,,2652,-5647,2652,0,
 1655063180797.5712890625,0.16528320312,0.50891113281,-0.58203125,,,,,,,,
 1655063180820.73413085937,,,,,,2701,-3600,2701,0,
 1655063180830.83544921875,,,,,,2769,-1707,2769,0,
 1655063180875.02490234375,0.08239746093,0.66149902343,-0.59143066406,,,,,,,,
 1655063180879.14477539062,,,,,,2826,137,2826,0,
 1655063180926.08081054687,,,,,,2828,4011,2828,0,
 1655063180951.16625976562,0.28601074218,0.94567871093,-0.90441894531,,,,,,,,
 1655063180990.80859375,,,,,,2744,6243,2744,0,
 1655063181024.56103515625,,,,,,2599,8713,2599,0,
 1655063181033.38061523437,0.36376953125,0.72143554687,-0.83557128906,,,,,,,,
 1655063181061.2431640625,,,,,,,,,,116
 1655063181068.17065429687,,,,,,2560,11399,2560,0,
 1655063181091.7607421875,,,,,,2537,14189,2537,0,
 1655063181109.88818359375,0.28332519531,0.53552246093,-0.66369628906,,,,,,,,
 1655063181126.27612304687,,,,,,2551,16903,2551,0,
 1655063181158.96044921875,,,,,,2594,19229,2594,0,
 1655063181217.31005859375,0.16857910156,0.49670410156,-0.52319335937,,,,,,,,
 1655063181263.20849609375,,,,,,2633,20920,2633,0,
 1655063181276.91088867187,0.06408691406,0.6787109375,-0.53161621093,,,,,,,,
 1655063181308.25244140625,,,,,,2508,21518,2508,0,
 1655063181315.08837890625,,,,49,85,,,,
 1655063181325.80004882812,,,,,,2569,17526,2565,0,
 1655063181367.42602539062,0.09350585937,0.93774414062,-0.72839355468,,,,,,,,
 1655063181423.21215820312,,,,,,2572,13860,2572,0,
 1655063181436.365234375,0.388671875,0.92822265625,-0.91613769531,,,,,,,,
 1655063181480.73779296875,,,,,,2734,4014,2734,0,
 1655063181549.79907226562,0.52319335937,0.64758300781,-0.91918945312,,,,,,,,
 1655063181555.93310546875,,,,,,2560,-11310,2626,0,
 1655063181630.12133789062,,,,,,2566,-14961,2566,0,
 1655063181676.50805664062,0.14929199218,0.54113769531,-0.48083496093,,,,,,,,
 1655063181680.56689453125,,,,,,2573,-17360,2573,0,
 1655063181719.47680664062,,,,,,2561,-18396,2561,0,
 1655063181750.05541992187,0.05407714843,0.65673828125,-0.48278808593,,,,,,,,
 1655063181770.50219726562,,,,,,2480,-18087,2480,0,
 1655063181798.02905273437,,,,,,2457,-16445,2457,0,
 1655063181834.6806640625,0.09094238281,0.90869140625,-0.70556640625,,,,,,,,
 1655063181838.73950195312,,,,,,2580,-13723,2580,0,
 1655063181869.50122070312,,,,,,2706,-10247,2706,0,
 1655063181898.79809570312,,,,,,2699,-6455,2699,0,
 1655063181932.458984375,0.35510253906,0.935546875,-0.98986816406,,,,,,,,
 1655063181936.51782226562,,,,,,2710,-2705,2710,0,
 1655063181982.1416015625,,,,,,2787,708,2787,0,
 1655063181990.77807617187,0.57116699218,0.53845214843,-0.9462890625,,,,,,,,
 1655063182069.36083984375,,,,,,,,,,117
 1655063182072.50415039062,,,,,,2753,6327,2755,0,
 1655063182109.67456054687,,,,,,2774,6383,2774,0,
 1655063182134.9736328125,,,,,,2722,5612,2722,0,
 1655063182141.87060546875,,,,50,81,,,,
 1655063182156.7021484375,0.18408203125,0.47937011718,-0.54321289062,,,,,,,,
 1655063182168.14624023437,,,,,,2593,4151,2593,0,
 1655063182214.71606445312,,,,,,2442,2214,2442,0,
 1655063182230.03588867187,0.09704589843,0.97253417968,-0.71362304687,,,,,,,,
 1655063182268.97631835937,,,,,,2542,187,2542,0,
 1655063182302.33203125,,,,,,2607,-1853,2607,0,
 1655063182311.33471679687,0.34130859375,0.9423828125,-0.95190429687,,,,,,,,
 1655063182335.99291992187,,,,,,2570,-3695,2570,0,
 1655063182369.56225585937,,,,,,2617,-5131,2617,0,
 1655063182389.91748046875,0.44274902343,0.66564941406,-0.9921875,,,,,,,,
 1655063182415.58276367187,,,,,,2665,-6172,2665,0,
 1655063182437.00610351562,,,,,,2686,-6817,2686,0,
 1655063182475.09204101562,0.36901855468,0.43029785156,-0.71179199218,,,,,,,,
 1655063182479.333984375,,,,,,2762,-7069,2762,0,
 1655063182578.79077148437,0.18054199218,0.46008300781,-0.50915527343,,,,,,,,
 1655063182583.15478515625,,,,,,2860,-6973,2860,0,
 1655063182619.74536132812,,,,,,2811,-6775,2811,0,
 1655063182629.87719726562,-0.00646972656,0.72631835937,-0.50317382812,,,,,,,,
 1655063182663.11083984375,,,,,,2804,-6759,2804,0,
 1655063182676.32495117187,,,,,,2606,-6942,2606,0,
 1655063182713.31225585937,,,,,,2581,-7236,2581,0,
 1655063182740.1982421875,,,,,,2756,-7499,2756,0,
 1655063182772.94360351562,,,,,,2813,-7655,2813,0,
 1655063182789.54516601562,0.28845214843,0.96801757812,-0.96154785156,,,,,,,,
 1655063182828.0888671875,,,,,,2845,-7667,2845,0,
 1655063182869.80639648437,0.48168945312,0.58276367187,-0.93615722656,,,,,,,,
 1655063182907.77026367187,,,,,,3090,-7255,3090,0,
 1655063182941.64477539062,,,,,,3104,-6434,3104,0,
 1655063182950.58642578125,0.38000488281,0.31555175781,-0.6689453125,,,,,,,,
 1655063182974.96997070312,,,,,,3072,-5196,3072,0,
 1655063183008.53930664062,,,,,,3072,-3504,3072,0,
 1655063183029.5048828125,0.18664550781,0.41809082031,-0.53601074218,,,,,,,,
 1655063183061.67041015625,,,,,,,,,,119
 1655063183064.63061523437,,,,,,3062,-1381,3062,0,
 1655063183099.75634765625,,,,,,3045,1101,3045,0,
 1655063183115.65600585937,0.05163574218,0.70251464843,-0.50317382812,,,,,,,,
 1655063183153.40625,,,,,,2850,3686,2850,0,
 1655063183163.50756835937,,,,,,2790,6294,2790,0,
 1655063183242.48706054687,0.0908203125,0.92907714843,-0.59216308593,,,,,,,,
 1655063183246.48486328125,,,,,,2871,10799,2871,0,
 1655063183332.51391601562,0.27905273437,0.74072265625,-0.80456542968,,,,,,,,
 1655063183339.10571289062,,,,,,3056,13368,3056,0,
 1655063183400.69018554687,0.39379882812,0.4736328125,-0.81713867187,,,,,,,,
 1655063183407.49560546875,,,,,,3114,13354,3114,0,
 1655063183443.84204101562,,,,49,85,,,,
 1655063183452.50903320312,0.19482421875,0.48132324218,-0.48950195312,,,,,,,,
 1655063183483.45385742187,,,,,,3127,10736,3127,0,
 1655063183584.802734375,0.03149414062,0.87377929687,-0.60241699218,,,,,,,,
 1655063183591.638671875,,,,,,2984,3744,2984,0,
 1655063183608.63696289062,,,,,,2862,1174,2862,0,
 1655063183642.419921875,,,,,,2972,-1259,2972,0,
 1655063183652.5517578125,,,,,,3026,-3466,3026,0,
 1655063183692.52978515625,0.34057617187,0.79345703125,-0.89587402343,,,,,,,,
 1655063183696.52758789062,,,,,,3003,-5280,3003,0,
 1655063183737.32958984375,,,,,,3043,-6608,3043,0,
 1655063183749.38403320312,0.32983398437,0.48779296875,-0.75549316406,,,,,,,,
 1655063183803.1865234375,,,,,,3278,-7455,3278,0,
 1655063183829.67578125,0.20080566406,0.45361328125,-0.53674316406,,,,,,,,
 1655063183863.21459960937,,,,,,3264,-7937,3264,0,
 1655063183883.0205078125,,,,,,3264,-7979,3264,0,
 1655063183932.61157226562,0.01965332031,0.64929199218,-0.42321777343,,,,,,,,
 1655063183936.609375,,,,,,3258,-7660,3258,0,
 1655063184000.11645507812,-0.07727050781,1.06164550781,-0.59130859375,,,,,,,,
 1655063184004.1142578125,,,,,,3043,-6388,3043,0,
 1655063184072.07690429687,,,,,,,,,,121
 1655063184075.22021484375,,,,,,3131,-4734,3131,0,
 1655063184097.34545898437,,,,,,2942,-4088,2942,0,
 1655063184118.3720703125,,,,,,2912,-3575,2912,0,
 1655063184154.71850585937,0.36645507812,0.78076171875,-0.99731445312,,,,,,,,
 1655063184159.08251953125,,,,,,3005,-3228,3005,0,
 1655063184217.37109375,,,,,,3124,-2965,3124,0,
