 Time,Acc_x,Acc_y,Acc_z,HRM_b,HRM_c,HRM_r,HRM_f,PPG_r,PPG_o,BTHRM
 1654529767679.1591796875,,,,,,,,,,82
 1654529767682.30249023437,,,,,,4880,-7302,2799,-359,
 1654529767705.892578125,-0.94946289062,0.37963867187,-0.28259277343,,,,,,,,
 1654529767710.01245117187,,,,,,5040,-5902,2847,-327,
 1654529767743.21557617187,,,,,,5192,-3949,2891,-295,
 1654529767786.06225585937,-1.00244140625,0.39794921875,-0.20788574218,,,,,,,,
 1654529767790.27368164062,,,,,,5328,-1674,2927,-263,
 1654529767823.6904296875,,,,,,5472,799,2967,-231,
 1654529767859.06030273437,-1.013671875,0.38049316406,-0.14379882812,,,,,,,,
 1654529767903.98217773437,,,,,,5664,3238,3031,-199,
 1654529767939.19946289062,-0.94689941406,0.37231445312,-0.08898925781,,,,,,,,
 1654529767984.51806640625,,,,,,5896,5513,3115,-167,
 1654529768019.2470703125,-0.89709472656,0.37890625,-0.07373046875,,,,,,,,
 1654529768065.08447265625,,,,,,6128,7353,3199,-135,
 1654529768099.02001953125,-0.908203125,0.39038085937,-0.10424804687,,,,,,,,
 1654529768178.51831054687,,,,,,6256,8570,3231,-103,
 1654529768223.2265625,,,,82,100,,,,
 1654529768226.21728515625,,,,,,,,,,82
 1654529768232.10717773437,,,,,,6408,8999,3275,-71,
 1654529768260.4580078125,-0.99621582031,0.39367675781,-0.21069335937,,,,,,,,
 1654529768307.39404296875,,,,,,6576,8593,3327,-39,
 1654529768312.64306640625,,,,45,56,,,,
 1654529768344.22875976562,-1.00134277343,0.37854003906,-0.22741699218,,,,,,,,
 1654529768351.21728515625,,,,,,6736,7258,3375,-7,
 1654529768387.80786132812,,,,,,6846,5010,3423,0,
 1654529768424.21533203125,-1.01831054687,0.3974609375,-0.19982910156,,,,,,,,
 1654529768430.8681640625,,,,,,6942,1972,3471,0,
 1654529768468.13012695312,,,,,,6958,-1756,3479,0,
 1654529768499.13598632812,-1.05334472656,0.45629882812,-0.18078613281,,,,,,,,
 1654529768510.85473632812,,,,,,6974,-5932,3487,0,
 1654529768548.33032226562,,,,,,7038,-10433,3519,0,
 1654529768578.90893554687,-1.02380371093,0.48583984375,-0.22607421875,,,,,,,,
 1654529768591.05493164062,,,,,,7038,-14518,3519,0,
 1654529768628.89672851562,,,,,,7038,-17859,3519,0,
 1654529768659.07861328125,-0.93603515625,0.41943359375,-0.33264160156,,,,,,,,
 1654529768670.88891601562,,,,,,7038,-20562,3519,0,
 1654529768710.01245117187,,,,,,7086,-22289,3543,0,
 1654529768739.15673828125,-0.87316894531,0.31225585937,-0.40319824218,,,,,,,,
 1654529768751.05859375,,,,,,7150,-22642,3575,0,
 1654529768790.15161132812,,,,,,7230,-21531,3615,0,
 1654529768818.86865234375,-0.82312011718,0.29675292968,-0.35791015625,,,,,,,,
 1654529768831.0146484375,,,,,,7358,-19051,3679,0,
 1654529768870.65698242187,,,,,,7422,-15456,3711,0,
 1654529768899.03833007812,-0.84655761718,0.33740234375,-0.27844238281,,,,,,,,
 1654529768911.06225585937,,,,,,7518,-10919,3759,0,
 1654529768951.04028320312,,,,,,7550,-5965,3775,0,
 1654529768979.05541992187,-0.94934082031,0.31884765625,-0.23303222656,,,,,,,,
 1654529768992.69677734375,,,,,,7646,-1076,3823,0,
 1654529769031.75927734375,,,,,,7582,3306,1205,2586,
 1654529769058.82836914062,-0.99304199218,0.29455566406,-0.20239257812,,,,,,,,
 1654529769071.9814453125,,,,,,7518,6733,1247,2512,
 1654529769112.32568359375,,,,,,7518,8980,1279,2480,
 1654529769171.712890625,-0.96752929687,0.29162597656,-0.19030761718,,,,,,,,
 1654529769219.01513671875,-0.91186523437,0.28295898437,-0.21594238281,,,,,,,,
 1654529769233.8466796875,,,,,,7454,9117,1311,2416,
 1654529769239.30932617187,,,,45,56,,,,
 1654529769273.58056640625,,,,,,7346,7156,1289,2384,
 1654529769298.87963867187,-0.90051269531,0.28100585937,-0.27893066406,,,,,,,,
 1654529769329.64135742187,,,,80,100,,,,
 1654529769333.02880859375,,,,,,,,,,80
 1654529769335.83642578125,,,,,,7230,3911,1263,2352,
 1654529769354.26904296875,,,,,,7156,218,1258,2320,
 1654529769379.1103515625,-0.91711425781,0.28002929687,-0.35510253906,,,,,,,,
 1654529769434.2861328125,,,,,,7246,-3585,1335,2288,
 1654529769459.12744140625,-0.89672851562,0.33068847656,-0.388671875,,,,,,,,
 1654529769514.76098632812,,,,,,7326,-6941,1407,2256,
 1654529769538.74780273437,-0.8955078125,0.40539550781,-0.4033203125,,,,,,,,
 1654529769555.22729492187,,,,,,7310,-9410,1431,2224,
 1654529769595.296875,,,,,,7310,-10524,1463,2192,
 1654529769619.03955078125,-0.91369628906,0.44128417968,-0.40478515625,,,,,,,,
 1654529769635.82421875,,,,,,7326,-9971,1503,2160,
 1654529769676.07690429687,,,,,,7326,-7783,1535,2128,
 1654529769700.06372070312,-0.90979003906,0.48400878906,-0.37121582031,,,,,,,,
 1654529769716.36010742187,,,,,,7374,-4181,1591,2096,
 1654529769756.36865234375,,,,,,7414,370,1643,2064,
 1654529769778.95166015625,-0.88806152343,0.5185546875,-0.32946777343,,,,,,,,
 1654529769796.95703125,,,,,,7438,5457,1687,2032,
 1654529769836.90454101562,,,,,,7422,10426,1711,2000,
 1654529769859.12133789062,-0.87060546875,0.51904296875,-0.29956054687,,,,,,,,
 1654529769877.49291992187,,,,,,7438,14712,1751,1968,
 1654529769917.5625,,,,,,7438,17795,1783,1936,
 1654529769939.046875,-0.87292480468,0.50048828125,-0.28564453125,,,,,,,,
 1654529769957.9677734375,,,,,,7390,19320,1791,1904,
 1654529769998.89184570312,,,,,,7374,19046,1815,1872,
 1654529770003.83569335937,,,,45,56,,,,
 1654529770019.06396484375,-0.88342285156,0.48046875,-0.28955078125,,,,,,,,
 1654529770038.50366210937,,,,,,7350,16931,1835,1840,
 1654529770078.51220703125,,,,,,7326,13361,1855,1808,
 1654529770098.98950195312,-0.89758300781,0.46472167968,-0.31225585937,,,,,,,,
 1654529770170.58374023437,,,,,,7358,8801,1903,1776,
 1654529770185.0185546875,,,,,,7422,3807,1967,1744,
 1654529770199.60595703125,,,,,,7422,-1073,1999,1712,
 1654529770240.072265625,,,,,,7414,-5140,2027,1680,
 1654529770258.626953125,-0.93127441406,0.35791015625,-0.42822265625,,,,,,,,
 1654529770280.56909179687,,,,,,7390,-7838,2047,1648,
 1654529770320.18090820312,,,,,,7422,-8768,2095,1616,
 1654529770339.04077148437,-0.94604492187,0.38159179687,-0.38623046875,,,,,,,,
 1654529770361.0439453125,,,,,,7422,-7891,2127,1584,
 1654529770400.77783203125,,,,,,7422,-5299,2159,1552,
 1654529770426.44311523437,,,,80,100,,,,
 1654529770429.46435546875,,,,,,,,,,80
 1654529770437.55151367187,-0.93835449218,0.40625,-0.35205078125,,,,,,,,
 1654529770444.7841796875,,,,,,7438,-1307,2199,1520,
 1654529770481.46630859375,,,,,,7454,3622,2239,1488,
 1654529770498.80029296875,-0.93359375,0.40930175781,-0.3330078125,,,,,,,,
 1654529770521.74951171875,,,,,,7446,8870,2267,1456,
 1654529770561.94116210937,,,,,,7454,13733,2303,1424,
 1654529770579.00048828125,-0.91064453125,0.40869140625,-0.30749511718,,,,,,,,
 1654529770602.07177734375,,,,,,7454,17622,2335,1392,
 1654529770642.32446289062,,,,,,7438,19979,2359,1360,
 1654529770658.68188476562,-0.87390136718,0.40942382812,-0.28405761718,,,,,,,,
 1654529770683.00439453125,,,,,,7438,20510,2391,1328,
 1654529770723.53173828125,,,,,,7422,19099,2415,1296,
 1654529770728.841796875,,,,49,45,,,,
 1654529770738.91259765625,-0.86926269531,0.3994140625,-0.26904296875,,,,,,,,
 1654529770803.36572265625,,,,,,7518,15977,2495,1264,
 1654529770819.02124023437,-0.90051269531,0.38012695312,-0.27136230468,,,,,,,,
 1654529770843.80151367187,,,,,,7550,11357,2543,1232,
 1654529770884.26782226562,,,,,,7574,5805,2587,1200,
 1654529770898.6416015625,-0.90563964843,0.35961914062,-0.28601074218,,,,,,,,
 1654529770924.33740234375,,,,,,7582,-146,2623,1168,
 1654529770964.49853515625,,,,,,7582,-5920,2655,1136,
 1654529770978.50610351562,-0.88513183593,0.34802246093,-0.30322265625,,,,,,,,
 1654529771005.453125,,,,,,7518,-10984,2655,1104,
 1654529771045.00390625,,,,,,7502,-14996,2679,1072,
 1654529771058.98095703125,-0.89221191406,0.33947753906,-0.27795410156,,,,,,,,
 1654529771085.80590820312,,,,,,7422,-17808,2671,1040,
 1654529771178.1826171875,-0.94763183593,0.38659667968,-0.36315917968,,,,,,,,
 1654529771182.30249023437,,,,,,7390,-19397,2687,1008,
 1654529771206.5029296875,,,,,,7358,-19634,2735,944,
 1654529771219.9306640625,-0.99328613281,0.38452148437,-0.51953125,,,,,,,,
 1654529771246.7861328125,,,,,,7318,-18988,2747,912,
 1654529771286.76416015625,,,,,,7262,-18289,2751,880,
 1654529771298.7880859375,-1.01147460937,0.28869628906,-0.58618164062,,,,,,,,
 1654529771327.62719726562,,,,,,7230,-17843,2767,848,
 1654529771367.1474609375,,,,,,7198,-17839,2783,816,
 1654529771378.5,-1.04907226562,0.27221679687,-0.57983398437,,,,,,,,
 1654529771407.61376953125,,,,,,7134,-18304,2783,784,
 1654529771458.42553710937,-1.07702636718,0.26342773437,-0.56018066406,,,,,,,,
 1654529771488.119140625,,,,,,7326,-19001,2911,752,
 1654529771518.0263671875,,,,80,100,,,,
 1654529771526.205078125,,,,,,,,,,80
 1654529771532.064453125,,,,,,7382,-19759,2971,720,
 1654529771540.2431640625,-1.00354003906,0.21557617187,-0.55822753906,,,,,,,,
 1654529771568.9296875,,,,,,7422,-20191,3023,688,
 1654529771608.90771484375,,,,,,7422,-19913,3055,656,
 1654529771618.45971679687,-0.98083496093,0.18908691406,-0.55212402343,,,,,,,,
 1654529771649.52661132812,,,,,,7390,-18629,3071,624,
 1654529771689.291015625,,,,,,7390,-16073,3103,592,
 1654529771698.38525390625,-1.041015625,0.17883300781,-0.52221679687,,,,,,,,
 1654529771729.66577148437,,,,,,7374,-12216,3127,560,
 1654529771770.01000976562,,,,,,7358,-7139,3151,528,
 1654529771778.70751953125,-0.91796875,0.27416992187,-0.38732910156,,,,,,,,
 1654529771810.140625,,,,,,7358,-1153,3183,496,
 1654529771850.423828125,,,,,,7326,5285,3199,464,
 1654529771858.236328125,-0.83349609375,0.34460449218,-0.31506347656,,,,,,,,
 1654529771891.46997070312,,,,,,7310,11611,3223,432,
 1654529771930.89868164062,,,,,,7254,17250,3227,400,
 1654529771938.86376953125,-0.86291503906,0.38793945312,-0.29809570312,,,,,,,,
 1654529771971.54809570312,,,,,,7182,21661,3223,368,
 1654529772011.40405273437,,,,,,7134,24496,3231,336,
 1654529772019.369140625,-0.91003417968,0.43933105468,-0.33178710937,,,,,,,,
 1654529772051.65673828125,,,,,,7054,25468,3223,304,
 1654529772092.88598632812,,,,,,7038,24646,3247,272,
 1654529772100.7900390625,,,,50,53,,,,
 1654529772104.66577148437,-0.93200683593,0.42578125,-0.37463378906,,,,,,,,
 1654529772178.48779296875,,,,,,7054,22209,3287,240,
 1654529772191.15258789062,,,,,,7070,18554,3327,208,
 1654529772213.3388671875,,,,,,7094,14190,3371,176,
 1654529772253.16430664062,,,,,,7102,9748,3407,144,
 1654529772261.00732421875,-0.92822265625,0.3974609375,-0.28601074218,,,,,,,,
 1654529772333.54760742187,,,,,,7166,5833,3471,112,
 1654529772341.54321289062,-0.89880371093,0.38122558593,-0.29077148437,,,,,,,,
 1654529772373.9833984375,,,,,,7134,2870,3487,80,
 1654529772416.86059570312,,,,,,7118,1211,3511,48,
 1654529772422.23168945312,-0.93615722656,0.35705566406,-0.36389160156,,,,,,,,
 1654529772454.48876953125,,,,,,7102,954,3535,16,
 1654529772497.42700195312,,,,,,7102,2006,3551,0,
 1654529772502.49291992187,-1.00244140625,0.37182617187,-0.41357421875,,,,,,,,
 1654529772535.39086914062,,,,,,7158,4118,3579,0,
 1654529772577.77978515625,,,,,,7166,6809,3583,0,
 1654529772626.45532226562,,,,80,100,,,,
 1654529772629.53759765625,,,,,,,,,,80
 1654529772632.71142578125,,,,,,7166,9530,3583,0,
 1654529772658.43774414062,,,,,,7214,11792,3607,0,
 1654529772696.40161132812,,,,,,7230,13012,3615,0,
 1654529772739.85864257812,,,,,,7262,12917,3631,0,
 1654529772745.16870117187,,,,54,51,,,,
 1654529772776.63232421875,,,,,,7262,11370,3631,0,
 1654529772819.57055664062,,,,,,7262,8392,3631,0,
 1654529772857.22924804687,,,,,,7166,4191,3583,0,
 1654529772899.92333984375,,,,,,6998,-922,3499,0,
 1654529772937.61254882812,,,,,,6718,-6437,3359,0,
 1654529772980.76440429687,-0.54125976562,0.53869628906,-0.23571777343,,,,,,,,
 1654529772985.25048828125,,,,,,6334,-11933,3167,0,
 1654529773018.23999023437,,,,,,5534,-17078,2767,0,
 1654529773059.34716796875,-0.68286132812,0.41271972656,-0.32360839843,,,,,,,,
 1654529773098.65380859375,,,,,,2214,-22549,1107,0,
 1654529773179.83056640625,-0.7822265625,0.37805175781,-0.4375,,,,,,,,
 1654529773183.73681640625,,,,,,42,-27297,21,0,
 1654529773223.92846679687,-0.76916503906,0.41491699218,-0.39575195312,,,,,,,,
 1654529773228.109375,,,,,,42,-32768,0,21,
 1654529773259.93920898437,,,,,,106,-32768,1839,-1786,
 1654529773302.9384765625,-0.78601074218,0.42077636718,-0.37634277343,,,,,,,,
 1654529773307.39404296875,,,,,,170,-32768,1743,-1658,
 1654529773340.47509765625,,,,,,130,-32768,1691,-1626,
 1654529773383.5048828125,-0.80541992187,0.23999023437,-0.39440917968,,,,,,,,
 1654529773387.62475585937,,,,,,218,-31626,1703,-1594,
 1654529773421.01098632812,,,,,,394,-28905,1759,-1562,
 1654529773463.91870117187,-0.8310546875,0.103515625,-0.49243164062,,,,,,,,
 1654529773468.00805664062,,,,,,586,-25390,1823,-1530,
 1654529773502.03515625,,,,,,714,-21069,1855,-1498,
 1654529773544.33251953125,-0.86486816406,0.197265625,-0.56311035156,,,,,,,,
 1654529773548.60498046875,,,,,,858,-16063,1895,-1466,
 1654529773582.02172851562,,,,,,970,-10495,1919,-1434,
 1654529773626.05859375,-0.84838867187,0.291015625,-0.51477050781,,,,,,,,
 1654529773630.42260742187,,,,,,1082,-4495,1943,-1402,
 1654529773662.61865234375,,,,,,1178,1658,1959,-1370,
 1654529773722.79931640625,,,,82,100,,,,
 1654529773725.88159179687,,,,,,,,,,82
 1654529773728.9638671875,-0.84692382812,0.34521484375,-0.47875976562,,,,,,,,
 1654529773733.08374023437,,,,,,1290,7632,1983,-1338,
 1654529773746.23681640625,,,,,,1354,13186,1983,-1306,
 1654529773778.09716796875,-0.84521484375,0.37353515625,-0.45043945312,,,,,,,,
 1654529773858.17529296875,-0.84851074218,0.38366699218,-0.43310546875,,,,,,,,
 1654529773903.95166015625,,,,,,1482,18042,2015,-1274,
 1654529773938.40600585937,-0.84912109375,0.38732910156,-0.4228515625,,,,,,,,
 1654529773984.48754882812,,,,,,1578,21913,2031,-1242,
 1654529774018.05688476562,-0.85461425781,0.39013671875,-0.41711425781,,,,,,,,
 1654529774065.20654296875,,,,,,1674,24631,2047,-1210,
 1654529774098.13500976562,-0.86437988281,0.38415527343,-0.40612792968,,,,,,,,
 1654529774182.51611328125,,,,,,1826,26043,2091,-1178,
 1654529774194.57055664062,,,,,,1914,26305,2103,-1146,
 1654529774227.1328125,,,,,,2038,25684,2133,-1114,
 1654529774232.41235351562,,,,54,56,,,,
 1654529774279.59252929687,,,,84,100,,,,
 1654529774282.9189453125,,,,,,,,,,84
 1654529774285.7265625,-0.87939453125,0.376953125,-0.36767578125,,,,,,,,
 1654529774290.27368164062,,,,,,2154,24495,2159,-1082,
 1654529774307.3330078125,,,,,,2250,23097,2175,-1050,
 1654529774343.61840820312,-0.88220214843,0.38000488281,-0.35595703125,,,,,,,,
 1654529774351.0341796875,,,,,,2378,21848,2207,-1018,
 1654529774387.86889648437,,,,,,2466,21071,2219,-986,
 1654529774418.14233398437,-0.89184570312,0.37939453125,-0.34521484375,,,,,,,,
 1654529774430.19677734375,,,,,,2554,20888,2231,-954,
 1654529774467.9775390625,,,,,,2682,21352,2263,-922,
 1654529774497.97631835937,-0.91101074218,0.36865234375,-0.32775878906,,,,,,,,
 1654529774510.36645507812,,,,,,2778,22285,2279,-890,
 1654529774548.36083984375,,,,,,2874,23505,2295,-858,
 1654529774578.05444335937,-0.92199707031,0.357421875,-0.30920410156,,,,,,,,
 1654529774590.4140625,,,,,,3002,24602,2327,-826,
 1654529774629.14086914062,,,,,,3082,25161,2335,-794,
 1654529774658.10205078125,-0.92810058593,0.34594726562,-0.29528808593,,,,,,,,
 1654529774670.18701171875,,,,,,3178,24715,2351,-762,
 1654529774709.85986328125,,,,,,3242,22862,2351,-730,
 1654529774737.93603515625,-0.93420410156,0.33117675781,-0.28259277343,,,,,,,,
 1654529774750.29565429687,,,,,,3338,19571,2367,-698,
 1654529774790.02954101562,,,,,,3402,14938,2367,-666,
 1654529774818.16674804687,-0.93591308593,0.32849121093,-0.26513671875,,,,,,,,
 1654529774830.86206054687,,,,,,3490,9054,2379,-634,
 1654529774870.3212890625,,,,,,3562,2168,2383,-602,
 1654529774898.06176757812,-0.93786621093,0.326171875,-0.25390625,,,,,,,,
 1654529774910.78759765625,,,,,,3682,-5254,2411,-570,
 1654529774950.8876953125,,,,,,3778,-12601,2427,-538,
 1654529774977.89575195312,-0.94494628906,0.31787109375,-0.25390625,,,,,,,,
 1654529774991.29296875,,,,,,3882,-19380,2447,-506,
 1654529775031.75927734375,,,,,,4002,-25166,2475,-474,
 1654529775058.12646484375,-0.94934082031,0.31604003906,-0.25695800781,,,,,,,,
 1654529775071.95092773437,,,,,,4090,-29645,2487,-442,
 1654529775112.44775390625,,,,,,4170,-32768,2495,-410,
 1654529775179.70849609375,-0.9482421875,0.31616210937,-0.26879882812,,,,,,,,
 1654529775188.9248046875,,,,,,4266,-32768,2511,-378,
 1654529775217.85546875,-0.94348144531,0.31103515625,-0.2744140625,,,,,,,,
 1654529775233.02270507812,,,,,,4458,-32768,2543,-314,
 1654529775273.33642578125,,,,,,4554,-32768,2559,-282,
 1654529775298.36083984375,-0.93920898437,0.3076171875,-0.26550292968,,,,,,,,
 1654529775313.52807617187,,,,,,4618,-32768,2559,-250,
 1654529775370.87060546875,,,,84,100,,,,
 1654529775377.58447265625,,,,,,,,,,84
 1654529775380.42260742187,,,,,,4746,-32768,2591,-218,
 1654529775394.09448242187,-0.93933105468,0.30920410156,-0.26037597656,,,,,,,,
 1654529775398.21435546875,,,,,,4826,-32768,2599,-186,
 1654529775434.10302734375,,,,,,4906,-32768,2607,-154,
 1654529775457.81518554687,-0.93310546875,0.30993652343,-0.26623535156,,,,,,,,
 1654529775474.84399414062,,,,,,5002,-32768,2623,-122,
 1654529775514.6083984375,,,,,,5090,-32768,2635,-90,
 1654529775538.0458984375,-0.93127441406,0.3154296875,-0.27209472656,,,,,,,,
 1654529775555.19677734375,,,,,,5178,-32768,2647,-58,
 1654529775595.32739257812,,,,,,5290,-32768,2671,-26,
 1654529775618.09350585937,-0.93774414062,0.31176757812,-0.27587890625,,,,,,,,
 1654529775635.7021484375,,,,,,5374,-32768,2687,0,
 1654529775675.7412109375,,,,,,5438,-32768,2719,0,
 1654529775697.77490234375,-0.94177246093,0.30480957031,-0.27978515625,,,,,,,,
 1654529775716.20751953125,,,,,,5486,-32768,2743,0,
