 Time,Acc_x,Acc_y,Acc_z,HRM_b,HRM_c,HRM_r,HRM_f,PPG_r,PPG_o,BTHRM
 1655063170002.00073242187,,,,,,5470,-5735,2735,0,
 1655063170043.01635742187,,,,,,5374,-6505,2687,0,
 1655063170065.93505859375,0.28076171875,0.3330078125,-0.68078613281,,,,,,,,
 1655063170084.45922851562,,,,,,5246,-7109,2623,0,
 1655063170125.35278320312,,,,,,5118,-7689,2559,0,
 1655063170146.16577148437,0.11840820312,0.43981933593,-0.59167480468,,,,,,,,
 1655063170166.85668945312,,,,,,5014,-8041,2507,0,
 1655063170207.53662109375,,,,,,5054,-8014,2527,0,
 1655063170226.36596679687,0.03125,0.75854492187,-0.80334472656,,,,,,,,
 1655063170249.1015625,,,,,,5278,-7522,2639,0,
 1655063170289.72045898437,,,,,,5438,-6705,2719,0,
 1655063170305.8642578125,0.13977050781,0.79772949218,-1.03125,,,,,,,,
 1655063170331.59057617187,,,,,,5470,-5730,2735,0,
 1655063170372.33154296875,,,,,,5502,-4681,2751,0,
 1655063170385.78979492187,0.33520507812,0.60546875,-0.92492675781,,,,,,,,
 1655063170413.86596679687,,,,,,5550,-3693,2775,0,
 1655063170455.0341796875,,,,,,5550,-2854,2775,0,
 1655063170466.142578125,0.37841796875,0.43762207031,-0.69812011718,,,,,,,,
 1655063170532.6708984375,,,,,,5502,-2399,2751,0,
 1655063170552.35473632812,,,,58,57,,,,
 1655063170578.38623046875,,,,,,5406,-3244,2703,0,
 1655063170619.03564453125,,,,,,5334,-4366,2667,0,
 1655063170627.3974609375,0.01049804687,0.77185058593,-0.50793457031,,,,,,,,
 1655063170660.8447265625,,,,,,5406,-5766,2703,0,
 1655063170701.52465820312,,,,,,5630,-7263,2815,0,
 1655063170709.88647460937,0.05493164062,1.0625,-0.76318359375,,,,,,,,
 1655063170743.3642578125,,,,,,5870,-8685,2935,0,
 1655063170786.943359375,,,,,,5950,-9775,2975,0,
 1655063170825.05981445312,,,,,,5982,-10369,2991,0,
 1655063170868.79150390625,,,,,,6014,-10364,3007,0,
 1655063170907.4267578125,,,,,,5886,-9736,2943,0,
 1655063170951.64672851562,0.14282226562,0.5322265625,-0.43615722656,,,,,,,,
 1655063170955.64453125,,,,,,5726,-8460,2863,0,
 1655063170990.15991210937,,,,,,5598,-6556,2799,0,
 1655063171033.6474609375,-0.00524902343,0.67346191406,-0.51086425781,,,,,,,,
 1655063171037.95043945312,,,,,,5486,-4180,2743,0,
 1655063171072.40478515625,,,,,,5406,-1561,2703,0,
 1655063171105.69946289062,-0.05651855468,0.82580566406,-0.71350097656,,,,,,,,
 1655063171154.55810546875,,,,,,5630,1162,2815,0,
 1655063171196.03149414062,0.10388183593,0.8134765625,-0.96545410156,,,,,,,,
 1655063171200.3955078125,,,,,,5854,3605,2927,0,
 1655063171237.35229492187,,,,,,5934,5618,2967,0,
 1655063171265.703125,0.23815917968,0.67431640625,-0.95568847656,,,,,,,,
 1655063171279.34448242187,,,,,,6006,6988,3003,0,
 1655063171319.59716796875,,,,,,5982,7557,2991,0,
 1655063171345.72021484375,0.17993164062,0.54479980468,-0.68115234375,,,,,,,,
 1655063171361.31469726562,,,,,,5822,7277,2911,0,
 1655063171367.44873046875,,,,60,57,,,,
 1655063171401.62841796875,,,,,,5686,6255,2843,0,
 1655063171425.9814453125,0.03393554687,0.55419921875,-0.53125,,,,,,,,
 1655063171442.64404296875,,,,,,5566,4581,2783,0,
 1655063171530.13793945312,,,,,,5502,2476,2751,0,
 1655063171566.63696289062,,,,,,5614,-1926,2807,0,
 1655063171586.10717773437,0.068359375,0.87060546875,-0.89294433593,,,,,,,,
 1655063171607.744140625,,,,,,5742,-3708,2871,0,
 1655063171648.515625,,,,,,5950,-4952,2975,0,
 1655063171666.18530273437,0.32263183593,0.70397949218,-0.99072265625,,,,,,,,
 1655063171689.8974609375,,,,,,6142,-5547,3071,0,
 1655063171730.69946289062,,,,,,6638,-5419,3319,0,
 1655063171746.69067382812,0.37145996093,0.57214355468,-0.91638183593,,,,,,,,
 1655063171772.35595703125,,,,,,6974,-4733,3487,0,
 1655063171813.03588867187,,,,,,7006,-3633,3503,0,
 1655063171825.79223632812,0.27124023437,0.49084472656,-0.71496582031,,,,,,,,
 1655063171895.37231445312,,,,,,6302,-2491,3151,0,
 1655063171905.90087890625,0.09838867187,0.50402832031,-0.54821777343,,,,,,,,
 1655063171950.029296875,,,,,,6014,-1356,3007,0,
 1655063171978.04443359375,,,,,,5982,-471,2991,0,
 1655063171986.89453125,0.10437011718,0.69152832031,-0.64855957031,,,,,,,,
 1655063172019.365234375,,,,,,6078,136,3039,0,
 1655063172079.02709960937,0.330078125,0.61853027343,-0.83508300781,,,,,,,,
 1655063172083.05541992187,,,,,,6126,298,3063,0,
 1655063172146.28784179687,,,,,,6334,70,3167,0,
 1655063172151.8115234375,,,,60,57,,,,
 1655063172183.33618164062,,,,,,6510,-556,3255,0,
 1655063172227.2509765625,,,,,,6462,-1646,3231,0,
 1655063172265.67260742187,,,,,,6302,-3037,3151,0,
 1655063172309.70947265625,0.10278320312,0.31896972656,-0.54357910156,,,,,,,,
 1655063172313.73779296875,,,,,,6078,-4539,3039,0,
 1655063172348.00903320312,,,,,,5822,-5973,2911,0,
 1655063172551.591796875,-0.07104492187,0.85534667968,-0.9951171875,,,,,,,,
 1655063172888.41430664062,,,,,,5878,-8508,2939,0,
 1655063173098.40576171875,,,,,,5470,-3654,2735,0,
 1655063173135.51513671875,0.35986328125,0.38647460937,-0.81958007812,,,,,,,,
 1655063173139.69604492187,,,,,,5694,-6059,2847,0,
 1655063173152.57446289062,,,,60,57,,,,
 1655063173221.513671875,0.25537109375,0.32409667968,-0.65002441406,,,,,,,,
 1655063173225.93872070312,,,,,,5678,-5249,2839,0,
 1655063173254.38110351562,,,,,,5582,-4294,2791,0,
 1655063173265.85571289062,0.12536621093,0.44812011718,-0.62829589843,,,,,,,,
 1655063173295.8544921875,,,,,,5462,-3053,2731,0,
 1655063173348.955078125,,,,,,5374,-1627,2687,0,
 1655063173467.88208007812,0.16735839843,0.86999511718,-0.99877929687,,,,,,,,
 1655063173472.27661132812,,,,,,5686,1260,2843,0,
 1655063173541.15478515625,0.37719726562,0.39416503906,-0.90563964843,,,,,,,,
 1655063173545.21362304687,,,,,,5742,2393,2871,0,
 1655063173587.05322265625,,,,,,5726,3560,2863,0,
 1655063173669.05395507812,,,,,,5622,3370,2811,0,
 1655063173675.0048828125,,,,63,57,,,,
 1655063173707.29248046875,,,,,,5494,2688,2747,0,
 1655063173751.45141601562,-0.12585449218,0.70837402343,-0.77648925781,,,,,,,,
 1655063173755.51025390625,,,,,,5470,1665,2735,0,
 1655063173789.47631835937,,,,,,5502,399,2751,0,
 1655063173833.57421875,-0.13684082031,0.70141601562,-1.05310058593,,,,,,,,
 1655063173837.6025390625,,,,,,5630,-947,2815,0,
 1655063173872.23999023437,,,,,,5718,-2326,2859,0,
 1655063173905.26000976562,0.15612792968,0.21765136718,-1.09460449218,,,,,,,,
 1655063173953.935546875,,,,,,5630,-3591,2815,0,
 1655063173990.6787109375,0.28649902343,0.04516601562,-0.9189453125,,,,,,,,
 1655063173999.1015625,,,,,,5598,-4530,2799,0,
 1655063174036.72973632812,,,,,,5534,-5103,2767,0,
 1655063174065.41625976562,0.16491699218,0.23266601562,-0.82568359375,,,,,,,,
 1655063174078.69140625,,,,,,5422,-5335,2711,0,
 1655063174119.15771484375,,,,,,5278,-5303,2639,0,
 1655063174145.2197265625,0.06555175781,0.43676757812,-0.82067871093,,,,,,,,
 1655063174159.77661132812,,,,,,5166,-5039,2583,0,
 1655063174201.46362304687,,,,,,5230,-4575,2615,0,
 1655063174225.48095703125,0.08276367187,0.63415527343,-0.91430664062,,,,,,,,
 1655063174241.96044921875,,,,,,5422,-3999,2711,0,
 1655063174283.58642578125,,,,,,5502,-3488,2751,0,
 1655063174305.52856445312,0.24291992187,0.59375,-1.0048828125,,,,,,,,
 1655063174324.72412109375,,,,,,5502,-3088,2751,0,
 1655063174365.95336914062,,,,,,5470,-2768,2735,0,
 1655063174386.21704101562,0.39892578125,0.26440429687,-0.9208984375,,,,,,,,
 1655063174406.66381835937,,,,,,5406,-2529,2703,0,
 1655063174448.4423828125,,,,,,5334,-2305,2667,0,
 1655063174465.5322265625,0.36535644531,0.05981445312,-0.73486328125,,,,,,,,
 1655063174530.77880859375,,,,,,5230,-2075,2615,0,
 1655063174548.96728515625,0.24133300781,0.2197265625,-0.72314453125,,,,,,,,
 1655063174571.9775390625,,,,,,4990,-1317,2495,0,
 1655063174612.90161132812,,,,,,4918,-742,2459,0,
 1655063174625.13916015625,0.05627441406,0.47973632812,-0.93444824218,,,,,,,,
 1655063174653.85620117187,,,,,,4926,-68,2463,0,
 1655063174695.36010742187,,,,,,5014,720,2507,0,
 1655063174705.64453125,0.17431640625,0.3759765625,-1.13000488281,,,,,,,,
 1655063174736.43676757812,,,,,,5118,1310,2559,0,
 1655063174777.39135742187,,,,,,5118,1624,2559,0,
 1655063174785.8447265625,0.34814453125,0.12841796875,-1.09912109375,,,,,,,,
 1655063174819.38354492187,,,,,,5118,1584,2559,0,
 1655063174825.2734375,,,,63,64,,,,
 1655063174859.91088867187,,,,,,5086,1018,2543,0,
 1655063174868.33374023437,0.25927734375,0.15783691406,-0.91589355468,,,,,,,,
 1655063174900.89599609375,,,,,,5070,-106,2535,0,
 1655063174945.90942382812,,,,,,5038,-1834,2519,0,
 1655063174983.04931640625,,,,,,4990,-4152,2495,0,
 1655063175027.2998046875,,,,,,4910,-6958,2455,0,
 1655063175065.5078125,,,,,,4814,-10162,2407,0,
 1655063175109.697265625,0.21325683593,0.55236816406,-0.98181152343,,,,,,,,
 1655063175113.75610351562,,,,,,4854,-13472,2427,0,
 1655063175192.03369140625,0.32885742187,0.5712890625,-1.05615234375,,,,,,,,
 1655063175196.09252929687,,,,,,4862,-16619,2431,0,
 1655063175230.72998046875,,,,,,4958,-19187,2479,0,
 1655063175265.36743164062,0.47229003906,0.45922851562,-0.86254882812,,,,,,,,
 1655063175312.51708984375,,,,,,5166,-20818,2583,0,
 1655063175345.01831054687,0.46948242187,0.38513183593,-0.6689453125,,,,,,,,
 1655063175395.37231445312,,,,,,5102,-21394,2551,0,
 1655063175425.126953125,0.34301757812,0.45056152343,-0.63513183593,,,,,,,,
 1655063175438.76831054687,,,,,,5022,-20646,2511,0,
 1655063175529.9853515625,,,,,,4910,-18570,2455,0,
 1655063175584.97802734375,0.18298339843,0.85925292968,-0.92712402343,,,,,,,,
 1655063175600.81665039062,,,,,,4974,-10601,2487,0,
 1655063175642.13745117187,,,,,,4990,-5295,2495,0,
 1655063175666.2158203125,0.33764648437,0.57373046875,-0.89196777343,,,,,,,,
 1655063175683.24462890625,,,,,,4950,376,2475,0,
 1655063175724.3212890625,,,,,,4910,6130,2455,0,
 1655063175745.28686523437,0.37426757812,0.41345214843,-0.86206054687,,,,,,,,
 1655063175765.5810546875,,,,,,4958,11503,2479,0,
 1655063175806.65771484375,,,,,,5022,16070,2511,0,
 1655063175824.99877929687,0.28295898437,0.38977050781,-0.76989746093,,,,,,,,
 1655063175848.13110351562,,,,,,4990,19459,2495,0,
 1655063175889.14672851562,,,,,,4926,21496,2463,0,
 1655063175905.107421875,0.15905761718,0.41418457031,-0.65405273437,,,,,,,,
 1655063175930.10131835937,,,,,,4798,22034,2399,0,
 1655063175972.55126953125,,,,,,4702,21159,2351,0,
 1655063175978.44116210937,,,,63,73,,,,
 1655063175986.34521484375,0.02111816406,0.67370605468,-0.75109863281,,,,,,,,
 1655063176012.49877929687,,,,,,4758,19065,2379,0,
 1655063176053.97216796875,,,,,,4830,15878,2415,0,
 1655063176064.8974609375,0.14331054687,0.72790527343,-0.9892578125,,,,,,,,
 1655063176095.20141601562,,,,,,4862,11967,2431,0,
 1655063176136.00341796875,,,,,,4858,7744,2429,0,
 1655063176145.12817382812,0.31494140625,0.48742675781,-0.97204589843,,,,,,,,
 1655063176176.98852539062,,,,,,4846,3464,2423,0,
 1655063176218.79760742187,,,,,,4830,-409,2415,0,
 1655063176227.2509765625,0.25317382812,0.38049316406,-0.76904296875,,,,,,,,
 1655063176259.32495117187,,,,,,4830,-3751,2415,0,
 1655063176300.615234375,,,,,,4846,-6323,2423,0,
 1655063176309.06860351562,0.11608886718,0.43286132812,-0.68798828125,,,,,,,,
 1655063176342.08862304687,,,,,,4846,-8156,2423,0,
 1655063176386.4306640625,,,,,,4782,-9368,2391,0,
 1655063176423.96728515625,,,,,,4766,-10021,2383,0,
 1655063176465.01342773437,0.1181640625,0.80541992187,-0.92883300781,,,,,,,,
 1655063176551.40869140625,0.26672363281,0.67687988281,-1.013671875,,,,,,,,
 1655063176555.8642578125,,,,,,5054,-9981,2527,0,
 1655063176589.12841796875,,,,,,5118,-9744,2559,0,
 1655063176633.07373046875,0.38195800781,0.52197265625,-0.80725097656,,,,,,,,
 1655063176637.46826171875,,,,,,5150,-9604,2575,0,
 1655063176671.40380859375,,,,,,5166,-9646,2583,0,
 1655063176704.97314453125,0.33239746093,0.39453125,-0.51293945312,,,,,,,,
 1655063176753.55712890625,,,,,,5022,-10013,2511,0,
 1655063176789.873046875,0.17065429687,0.42053222656,-0.45703125,,,,,,,,
 1655063176798.50952148437,,,,,,5014,-10588,2507,0,
 1655063176836.259765625,,,,,,4990,-11377,2495,0,
 1655063176866.044921875,0.06298828125,0.75793457031,-0.69152832031,,,,,,,,
 1655063176879.80834960937,,,,,,5086,-12188,2543,0,
 1655063176918.53515625,,,,,,5246,-12912,2623,0,
 1655063176944.93286132812,0.18676757812,0.81311035156,-0.98950195312,,,,,,,,
 1655063176959.64233398437,,,,,,5342,-13434,2671,0,
 1655063177000.56640625,,,,,,5534,-13479,2767,0,
 1655063177024.67529296875,0.38623046875,0.54064941406,-0.98889160156,,,,,,,,
 1655063177042.49755859375,,,,,,5718,-12957,2859,0,
 1655063177083.0859375,,,,,,5854,-11899,2927,0,
 1655063177104.99755859375,0.35522460937,0.37097167968,-0.8134765625,,,,,,,,
 1655063177124.40673828125,,,,,,5846,-10373,2923,0,
 1655063177165.2392578125,,,,,,5694,-8544,2847,0,
 1655063177184.98413085937,0.19909667968,0.38977050781,-0.7451171875,,,,,,,,
 1655063177206.4990234375,,,,,,5534,-6580,2767,0,
 1655063177247.54516601562,,,,,,5342,-4618,2671,0,
 1655063177265.88623046875,0.05847167968,0.56115722656,-0.74035644531,,,,,,,,
 1655063177288.95751953125,,,,,,5182,-2775,2591,0,
 1655063177344.8046875,0.00964355468,0.7578125,-0.81115722656,,,,,,,,
 1655063177371.0498046875,,,,,,5454,-1071,2727,0,
 1655063177412.3095703125,,,,,,5566,256,2783,0,
 1655063177424.82177734375,0.14001464843,0.63684082031,-0.91711425781,,,,,,,,
 1655063177453.75244140625,,,,,,5598,1148,2799,0,
 1655063177531.38916015625,,,,,,5598,1640,2799,0,
 1655063177577.92846679687,,,,,,5582,1604,2791,0,
 1655063177586.41235351562,,,,63,73,,,,
 1655063177590.41015625,0.2919921875,0.19323730468,-0.84790039062,,,,,,,,
 1655063177618.15063476562,,,,,,5502,1224,2751,0,
 1655063177659.47143554687,,,,,,5374,659,2687,0,
 1655063177667.802734375,0.14245605468,0.34545898437,-0.74768066406,,,,,,,,
 1655063177700.48706054687,,,,,,5238,23,2619,0,
 1655063177744.24926757812,,,,,,5118,-554,2559,0,
 1655063177782.64038085937,,,,,,5118,-946,2559,0,
 1655063177826.82983398437,,,,,,5278,-1017,2639,0,
 1655063177865.4345703125,,,,,,5438,-762,2719,0,
 1655063177909.2578125,0.2275390625,0.50256347656,-1.01794433593,,,,,,,,
 1655063177913.49975585937,,,,,,5534,-318,2767,0,
 1655063177947.34375,,,,,,5566,264,2783,0,
 1655063177992.509765625,0.25732421875,0.33862304687,-0.83642578125,,,,,,,,
 1655063177996.66015625,,,,,,5566,866,2783,0,
 1655063178029.64965820312,,,,,,5502,1399,2751,0,
 1655063178064.68383789062,0.13977050781,0.333984375,-0.74548339843,,,,,,,,
 1655063178111.98608398437,,,,,,5246,1614,2623,0,
 1655063178144.91455078125,-0.07543945312,0.40173339843,-0.86877441406,,,,,,,,
 1655063178194.35302734375,,,,,,4990,1454,2495,0,
 1655063178224.47387695312,-0.10913085937,0.59692382812,-1.03466796875,,,,,,,,
 1655063178238.45092773437,,,,,,4922,971,2461,0,
 1655063178276.75048828125,,,,,,4926,209,2463,0,
 1655063178304.6435546875,0.10546875,0.62329101562,-1.08081054687,,,,,,,,
 1655063178318.49853515625,,,,,,5038,-751,2519,0,
 1655063178359.23950195312,,,,,,5174,-1761,2587,0,
 1655063178384.599609375,0.26599121093,0.39172363281,-0.98449707031,,,,,,,,
 1655063178401.01806640625,,,,,,5182,-2803,2591,0,
 1655063178465.50170898437,0.25646972656,0.25146484375,-0.751953125,,,,,,,,
 1655063178530.595703125,,,,,,5118,-3794,2559,0,
 1655063178548.60107421875,0.16235351562,0.28295898437,-0.69250488281,,,,,,,,
 1655063178565.44677734375,,,,,,4958,-5250,2479,0,
 1655063178606.37084960937,,,,,,4846,-5665,2423,0,
 1655063178624.55932617187,0.01013183593,0.56237792968,-0.97021484375,,,,,,,,
 1655063178647.4169921875,,,,,,4830,-5839,2415,0,
 1655063178689.1650390625,,,,,,4886,-5840,2443,0,
 1655063178704.39331054687,0.09130859375,0.68957519531,-1.18200683593,,,,,,,,
 1655063178730.15014648437,,,,,,4894,-5685,2447,0,
 1655063178770.830078125,,,,,,4862,-5432,2431,0,
 1655063178784.83764648437,0.31567382812,0.46533203125,-1.07751464843,,,,,,,,
 1655063178812.27294921875,,,,,,4950,-5134,2475,0,
 1655063178853.59375,,,,,,5054,-4812,2527,0,
 1655063178864.82421875,0.31616210937,0.32434082031,-0.8974609375,,,,,,,,
 1655063178894.853515625,,,,,,5078,-4489,2539,0,
 1655063178936.17431640625,,,,,,5054,-4227,2527,0,
 1655063178944.68872070312,0.21630859375,0.30139160156,-0.765625,,,,,,,,
 1655063178976.61010742187,,,,,,4990,-4050,2495,0,
 1655063179017.74780273437,,,,,,4910,-3894,2455,0,
 1655063179026.29272460937,0.13220214843,0.30725097656,-0.70092773437,,,,,,,,
 1655063179058.916015625,,,,,,4734,-3830,2367,0,
 1655063179105.546875,0.00231933593,0.6123046875,-0.86987304687,,,,,,,,
 1655063179141.37451171875,,,,,,4702,-3736,2351,0,
 1655063179185.22827148437,,,,,,4790,-3410,2395,0,
 1655063179223.55834960937,,,,,,4830,-2897,2415,0,
 1655063179267.7783203125,,,,,,4830,-2144,2415,0,
 1655063179305.83374023437,,,,,,4958,-1082,2479,0,
 1655063179349.931640625,0.23571777343,0.29821777343,-0.80285644531,,,,,,,,
 1655063179354.14306640625,,,,,,5086,243,2543,0,
 1655063179388.32275390625,,,,,,5102,1640,2551,0,
 1655063179432.42065429687,0.15893554687,0.35485839843,-0.69543457031,,,,,,,,
 1655063179436.63208007812,,,,,,5054,3001,2527,0,
 1655063179521.89819335937,,,,,,4958,4174,2479,0,
 1655063179552.8125,,,,,,4782,4929,2391,0,
 1655063179589.58618164062,0.05297851562,0.91918945312,-0.87768554687,,,,,,,,
 1655063179598.5888671875,,,,,,4894,5253,2447,0,
 1655063179636.064453125,,,,,,4990,5014,2495,0,
 1655063179641.8017578125,,,,63,73,,,,
 1655063179665.26977539062,0.16442871093,0.66943359375,-1.01696777343,,,,,,,,
 1655063179679.85717773437,,,,,,5038,4303,2519,0,
 1655063179718.095703125,,,,,,5038,3046,2519,0,
 1655063179744.49340820312,0.20703125,0.41015625,-0.94213867187,,,,,,,,
 1655063179759.17236328125,,,,,,5022,1279,2511,0,
 1655063179800.15747070312,,,,,,5118,-840,2559,0,
 1655063179824.296875,0.15283203125,0.32153320312,-0.72387695312,,,,,,,,
 1655063179841.84448242187,,,,,,5182,-2908,2591,0,
 1655063179882.7685546875,,,,,,5214,-4902,2607,0,
 1655063179904.52758789062,0.0859375,0.38854980468,-0.60534667968,,,,,,,,
 1655063179924.24194335937,,,,,,5166,-6808,2583,0,
 1655063179965.19653320312,,,,,,5054,-8555,2527,0,
 1655063179984.72778320312,0.05676269531,0.70959472656,-0.71166992187,,,,,,,,
 1655063180006.15112304687,,,,,,5086,-9971,2543,0,
 1655063180046.80053710937,,,,,,5246,-11025,2623,0,
 1655063180065.53833007812,0.16931152343,0.81555175781,-0.98645019531,,,,,,,,
 1655063180088.67065429687,,,,,,5342,-11776,2671,0,
 1655063180129.3505859375,,,,,,5438,-12151,2719,0,
 1655063180144.39575195312,0.34582519531,0.5439453125,-0.98425292968,,,,,,,,
 1655063180170.88500976562,,,,,,5486,-12245,2743,0,
 1655063180212.05322265625,,,,,,5502,-12161,2751,0,
 1655063180224.50439453125,0.32177734375,0.35473632812,-0.79565429687,,,,,,,,
 1655063180253.1298828125,,,,,,5534,-12018,2767,0,
 1655063180294.05395507812,,,,,,5626,-11868,2813,0,
 1655063180304.18579101562,0.22937011718,0.3154296875,-0.68994140625,,,,,,,,
 1655063180336.015625,,,,,,5630,-11808,2815,0,
 1655063180376.32934570312,,,,,,5534,-12012,2767,0,
 1655063180384.90478515625,0.13195800781,0.52966308593,-0.66149902343,,,,,,,,
 1655063180417.77221679687,,,,,,5374,-12302,2687,0,
 1655063180458.6962890625,,,,,,5422,-12499,2711,0,
 1655063180528.7646484375,0.08557128906,0.82653808593,-0.90051269531,,,,,,,,
 1655063180538.22509765625,,,,,,5614,-12453,2807,0,
 1655063180555.52856445312,,,,,,5758,-12064,2879,0,
 1655063180582.353515625,,,,,,5790,-11220,2895,0,
 1655063180626.20727539062,,,,,,5758,-9788,2879,0,
 1655063180665.02563476562,,,,,,5758,-7732,2879,0,
 1655063180708.42163085937,0.19970703125,0.25109863281,-0.705078125,,,,,,,,
 1655063180712.54150390625,,,,,,5774,-5115,2887,0,
 1655063180746.99584960937,,,,,,5742,-2117,2871,0,
 1655063180790.75805664062,0.08483886718,0.38598632812,-0.67065429687,,,,,,,,
 1655063180794.93896484375,,,,,,5822,1097,2911,0,
 1655063180829.3017578125,,,,,,5854,4254,2927,0,
 1655063180864.06127929687,0.01245117187,0.69177246093,-0.82861328125,,,,,,,,
 1655063180911.42456054687,,,,,,5950,7220,2975,0,
 1655063180945.2685546875,0.14660644531,0.76037597656,-1.02429199218,,,,,,,,
 1655063180993.76098632812,,,,,,6062,9770,3031,0,
 1655063181024.06494140625,0.22790527343,0.57861328125,-0.95397949218,,,,,,,,
 1655063181038.10302734375,,,,,,6126,11630,3063,0,
 1655063181076.1279296875,,,,,,6206,12554,3103,0,
 1655063181103.99047851562,0.1240234375,0.36157226562,-0.82116699218,,,,,,,,
 1655063181118.91357421875,,,,,,6222,12535,3111,0,
 1655063181125.01708984375,,,,61,64,,,,
 1655063181159.04418945312,,,,,,6142,11550,3071,0,
 1655063181184.34326171875,0.04541015625,0.3134765625,-0.71020507812,,,,,,,,
 1655063181200.36499023437,,,,,,6078,9709,3039,0,
 1655063181240.73974609375,,,,,,6102,7306,3051,0,
 1655063181264.05517578125,-0.03088378906,0.51721191406,-0.7001953125,,,,,,,,
 1655063181282.548828125,,,,,,6142,4414,3071,0,
 1655063181323.076171875,,,,,,6206,1399,3103,0,
 1655063181344.04174804687,0.00854492187,0.72265625,-0.90808105468,,,,,,,,
 1655063181364.64111328125,,,,,,6334,-1387,3167,0,
 1655063181405.83984375,,,,,,6430,-3664,3215,0,
 1655063181424.39453125,0.31567382812,0.65808105468,-1.05200195312,,,,,,,,
 1655063181447.34375,,,,,,6398,-5272,3199,0,
 1655063181530.38208007812,,,,,,6366,-6067,3183,0,
 1655063181570.23803710937,,,,,,6270,-5375,3135,0,
 1655063181584.0625,0.24719238281,0.37170410156,-0.75048828125,,,,,,,,
 1655063181611.7724609375,,,,,,6190,-4198,3095,0,
 1655063181652.39135742187,,,,,,6070,-2841,3035,0,
 1655063181665.2392578125,0.09655761718,0.38903808593,-0.60119628906,,,,,,,,
 1655063181694.13940429687,,,,,,5950,-1574,2975,0,
 1655063181734.72778320312,,,,,,5918,-504,2959,0,
 1655063181743.974609375,-0.00695800781,0.6494140625,-0.70764160156,,,,,,,,
 1655063181776.29272460937,,,,,,6014,160,3007,0,
 1655063181817.06420898437,,,,,,6142,250,3071,0,
 1655063181825.6396484375,0.09680175781,0.82397460937,-0.93872070312,,,,,,,,
 1655063181859.697265625,,,,,,6270,-280,3135,0,
 1655063181865.77026367187,,,,62,55,,,,
 1655063181903.12377929687,,,,,,6254,-1428,3127,0,
 1655063181908.76953125,0.35583496093,0.60314941406,-1.03076171875,,,,,,,,
 1655063181941.30126953125,,,,,,6222,-3020,3111,0,
 1655063181985.7958984375,,,,,,6142,-4938,3071,0,
 1655063182023.1494140625,,,,,,6078,-6998,3039,0,
 1655063182066.94213867187,,,,,,5998,-8956,2999,0,
 1655063182105.63842773437,,,,,,5886,-10622,2943,0,
 1655063182149.33959960937,-0.02893066406,0.52587890625,-0.66577148437,,,,,,,,
 1655063182153.5205078125,,,,,,5742,-11831,2871,0,
 1655063182188.12744140625,,,,,,5630,-12458,2815,0,
 1655063182232.8662109375,-0.04992675781,0.80493164062,-0.85876464843,,,,,,,,
 1655063182236.86401367187,,,,,,5822,-12361,2911,0,
 1655063182270.4638671875,,,,,,6078,-11639,3039,0,
 1655063182303.9111328125,0.17578125,0.77453613281,-1.10815429687,,,,,,,,
 1655063182352.55615234375,,,,,,6270,-10418,3135,0,
 1655063182393.60229492187,0.34362792968,0.51647949218,-1.09631347656,,,,,,,,
 1655063182398.02734375,,,,,,6230,-8916,3115,0,
 1655063182434.7705078125,,,,,,6206,-7258,3103,0,
 1655063182463.8232421875,0.32397460937,0.32214355468,-0.80200195312,,,,,,,,
 1655063182544.29809570312,0.14489746093,0.36694335937,-0.62512207031,,,,,,,,
 1655063182559.00756835937,,,,,,6014,-4205,3007,0,
 1655063182599.87060546875,,,,,,5886,-3155,2943,0,
 1655063182624.13208007812,-0.14916992187,0.66931152343,-0.74072265625,,,,,,,,
 1655063182681.74926757812,,,,,,5758,-2493,2879,0,
 1655063182703.78295898437,-0.09985351562,0.81872558593,-0.96142578125,,,,,,,,
 1655063182723.55834960937,,,,,,6014,-2072,3007,0,
 1655063182764.08569335937,,,,,,6206,-1915,3103,0,
 1655063182784.1357421875,0.2119140625,0.62670898437,-1.06225585937,,,,,,,,
 1655063182806.93237304687,,,,,,6270,-1928,3135,0,
 1655063182813.06640625,,,,62,55,,,,
 1655063182846.57470703125,,,,,,6294,-2035,3147,0,
 1655063182864.2138671875,0.30737304687,0.43811035156,-0.99768066406,,,,,,,,
 1655063182888.59741210937,,,,,,6270,-2150,3135,0,
 1655063182928.75854492187,,,,,,6238,-2216,3119,0,
 1655063182944.81079101562,0.20483398437,0.3408203125,-0.83117675781,,,,,,,,
 1655063182970.50659179687,,,,,,6126,-2106,3063,0,
 1655063183011.09497070312,,,,,,6038,-1850,3019,0,
 1655063183023.94287109375,0.06018066406,0.41015625,-0.68676757812,,,,,,,,
 1655063183053.02612304687,,,,,,5886,-1442,2943,0,
 1655063183093.64501953125,,,,,,5726,-949,2863,0,
 1655063183104.17358398437,-0.11364746093,0.751953125,-0.69445800781,,,,,,,,
 1655063183135.30151367187,,,,,,5782,-479,2891,0,
 1655063183176.28662109375,,,,,,6078,40,3039,0,
 1655063183185.16723632812,0.07104492187,0.83325195312,-0.88977050781,,,,,,,,
 1655063183217.30224609375,,,,,,6294,484,3147,0,
 1655063183258.134765625,,,,,,6398,802,3199,0,
 1655063183266.71020507812,0.375,0.46252441406,-0.91625976562,,,,,,,,
 1655063183300.03540039062,,,,,,6462,927,3231,0,
 1655063183343.40087890625,,,,,,6486,764,3243,0,
