 Time,Acc_x,Acc_y,Acc_z,HRM_b,HRM_c,HRM_r,HRM_f,PPG_r,PPG_o,BTHRM
 1655061776247.43090820312,,,,,,1304,5679,1304,0,
 1655061776281.18334960937,,,,,,1315,4421,1315,0,
 1655061776314.60009765625,,,,,,1364,2843,1364,0,
 1655061776348.474609375,,,,,,1432,1039,1432,0,
 1655061776381.89135742187,,,,,,1543,-874,1543,0,
 1655061776415.67431640625,,,,,,1590,-2764,1590,0,
 1655061776449.3046875,,,,,,1615,-4509,1615,0,
 1655061776469.2021484375,,,,,,,,,,68
 1655061776483.33178710937,,,,,,1637,-5976,1637,0,
 1655061776516.47387695312,,,,,,1612,-7051,1612,0,
 1655061776550.2568359375,,,,,,1593,-7650,1593,0,
 1655061776583.79565429687,,,,,,1579,-7735,1579,0,
 1655061776617.517578125,,,,,,1581,-7299,1581,0,
 1655061776651.05639648437,,,,,,1542,-6384,1542,0,
 1655061776684.7783203125,,,,,,1524,-5043,1524,0,
 1655061776721.1552734375,,,,,,1510,-3376,1510,0,
 1655061776751.94750976562,,,,,,1496,-1519,1496,0,
 1655061776785.45581054687,,,,,,1460,394,1460,0,
 1655061776819.60498046875,,,,,,1453,2258,1453,0,
 1655061776852.7470703125,,,,,,1374,3899,1374,0,
 1655061776886.40795898437,,,,,,1356,5234,1356,0,
 1655061776920.0078125,,,,,,1326,6153,1326,0,
 1655061776953.63818359375,,,,,,1268,6578,1268,0,
 1655061776987.90942382812,,,,,,1199,6483,1199,0,
 1655061776994.19604492187,,,,66,100,,,,
 1655061777067.77392578125,,,,,,1175,5882,1175,0,
 1655061777088.12915039062,,,,,,1123,3327,1123,0,
 1655061777121.72900390625,,,,,,1063,1522,1063,0,
 1655061777155.84765625,,,,,,1037,-487,1037,0,
 1655061777189.02026367187,,,,,,1021,-2584,1021,0,
 1655061777222.46752929687,,,,,,1058,-4649,1058,0,
 1655061777256.28100585937,,,,,,1113,-6535,1113,0,
 1655061777289.63671875,,,,,,1191,-8131,1191,0,
 1655061777323.48071289062,,,,,,1245,-9341,1245,0,
 1655061777356.83642578125,,,,,,1287,-10093,1287,0,
 1655061777390.86352539062,,,,,,1312,-10312,1312,0,
 1655061777424.158203125,,,,,,1286,-10016,1286,0,
 1655061777464.5634765625,,,,,,,,,,68
 1655061777467.31005859375,,,,,,1272,-9197,1272,0,
 1655061777491.87670898437,,,,,,1266,-7915,1266,0,
 1655061777521.4482421875,0.04895019531,-0.03125,-1.00329589843,,,,,,,,
 1655061777558.83227539062,,,,,,1244,-6250,1244,0,
 1655061777592.58471679687,,,,,,1235,-4308,1235,0,
 1655061777626.09301757812,,,,,,1239,-2177,1239,0,
 1655061777659.78442382812,,,,,,1233,-10,1233,0,
 1655061777693.35375976562,,,,,,1212,2068,1212,0,
 1655061777726.95361328125,,,,,,1187,3959,1187,0,
 1655061777760.49243164062,,,,,,1165,5525,1165,0,
 1655061777794.18383789062,,,,,,1121,6702,1121,0,
